flight_idx,assignment,gate_name
379383,3,LGA_Terminal_B
379384,0,EWR_Terminal_A
379385,4,LGA_Terminal_C
379386,0,EWR_Terminal_A
379387,3,LGA_Terminal_B
379388,0,EWR_Terminal_A
379389,0,EWR_Terminal_A
379390,0,EWR_Terminal_A
379391,3,LGA_Terminal_B
379392,3,LGA_Terminal_B
379393,3,LGA_Terminal_B
379394,3,LGA_Terminal_B
379395,0,EWR_Terminal_A
379396,0,EWR_Terminal_A
379397,0,EWR_Terminal_A
379398,3,LGA_Terminal_B
379399,0,EWR_Terminal_A
379400,4,LGA_Terminal_C
379401,4,LGA_Terminal_C
379402,4,LGA_Terminal_C
379403,4,LGA_Terminal_C
379404,4,LGA_Terminal_C
379405,0,EWR_Terminal_A
379406,3,LGA_Terminal_B
379407,3,LGA_Terminal_B
379408,0,EWR_Terminal_A
379409,0,EWR_Terminal_A
379410,0,EWR_Terminal_A
379411,0,EWR_Terminal_A
379412,0,EWR_Terminal_A
379413,3,LGA_Terminal_B
379414,0,EWR_Terminal_A
379415,0,EWR_Terminal_A
379416,3,LGA_Terminal_B
379417,3,LGA_Terminal_B
379418,4,LGA_Terminal_C
379419,3,LGA_Terminal_B
379420,0,EWR_Terminal_A
379421,3,LGA_Terminal_B
379422,0,EWR_Terminal_A
379423,0,EWR_Terminal_A
379424,0,EWR_Terminal_A
379425,3,LGA_Terminal_B
379426,0,EWR_Terminal_A
379427,0,EWR_Terminal_A
379428,4,LGA_Terminal_C
379429,4,LGA_Terminal_C
379430,3,LGA_Terminal_B
379431,3,LGA_Terminal_B
379432,3,LGA_Terminal_B
379433,3,LGA_Terminal_B
379434,0,EWR_Terminal_A
379435,3,LGA_Terminal_B
379436,4,LGA_Terminal_C
379437,3,LGA_Terminal_B
379438,0,EWR_Terminal_A
379439,0,EWR_Terminal_A
379440,0,EWR_Terminal_A
379441,0,EWR_Terminal_A
379442,3,LGA_Terminal_B
379443,3,LGA_Terminal_B
379444,4,LGA_Terminal_C
379445,4,LGA_Terminal_C
379446,4,LGA_Terminal_C
379447,3,LGA_Terminal_B
379448,0,EWR_Terminal_A
379449,0,EWR_Terminal_A
379450,0,EWR_Terminal_A
379451,0,EWR_Terminal_A
379452,0,EWR_Terminal_A
379453,0,EWR_Terminal_A
379454,3,LGA_Terminal_B
379455,0,EWR_Terminal_A
379456,0,EWR_Terminal_A
379457,3,LGA_Terminal_B
379458,0,EWR_Terminal_A
379459,3,LGA_Terminal_B
379460,3,LGA_Terminal_B
379461,3,LGA_Terminal_B
379462,3,LGA_Terminal_B
379463,0,EWR_Terminal_A
379464,3,LGA_Terminal_B
379465,0,EWR_Terminal_A
379466,0,EWR_Terminal_A
379467,3,LGA_Terminal_B
379468,0,EWR_Terminal_A
379469,0,EWR_Terminal_A
379470,4,LGA_Terminal_C
379471,0,EWR_Terminal_A
379472,0,EWR_Terminal_A
379473,0,EWR_Terminal_A
379474,3,LGA_Terminal_B
379475,3,LGA_Terminal_B
379476,3,LGA_Terminal_B
379477,3,LGA_Terminal_B
379478,0,EWR_Terminal_A
379479,3,LGA_Terminal_B
379480,4,LGA_Terminal_C
379481,0,EWR_Terminal_A
379482,3,LGA_Terminal_B
379483,0,EWR_Terminal_A
379484,3,LGA_Terminal_B
379485,0,EWR_Terminal_A
379486,0,EWR_Terminal_A
379487,3,LGA_Terminal_B
379488,0,EWR_Terminal_A
379489,0,EWR_Terminal_A
379490,0,EWR_Terminal_A
379491,3,LGA_Terminal_B
379492,4,LGA_Terminal_C
379493,4,LGA_Terminal_C
379494,4,LGA_Terminal_C
379495,0,EWR_Terminal_A
379496,0,EWR_Terminal_A
379497,0,EWR_Terminal_A
379498,0,EWR_Terminal_A
379499,3,LGA_Terminal_B
379500,0,EWR_Terminal_A
379501,3,LGA_Terminal_B
379502,3,LGA_Terminal_B
379503,3,LGA_Terminal_B
379504,0,EWR_Terminal_A
379505,3,LGA_Terminal_B
379506,0,EWR_Terminal_A
379507,3,LGA_Terminal_B
379508,0,EWR_Terminal_A
379509,0,EWR_Terminal_A
379510,0,EWR_Terminal_A
379511,0,EWR_Terminal_A
379512,0,EWR_Terminal_A
379513,0,EWR_Terminal_A
379514,3,LGA_Terminal_B
379515,4,LGA_Terminal_C
379516,0,EWR_Terminal_A
379517,3,LGA_Terminal_B
379518,3,LGA_Terminal_B
379519,0,EWR_Terminal_A
379520,3,LGA_Terminal_B
379521,0,EWR_Terminal_A
379522,3,LGA_Terminal_B
379523,3,LGA_Terminal_B
379524,0,EWR_Terminal_A
379525,0,EWR_Terminal_A
379526,3,LGA_Terminal_B
379527,3,LGA_Terminal_B
379528,3,LGA_Terminal_B
379529,3,LGA_Terminal_B
379530,3,LGA_Terminal_B
379531,3,LGA_Terminal_B
379532,3,LGA_Terminal_B
379533,3,LGA_Terminal_B
379534,0,EWR_Terminal_A
379535,4,LGA_Terminal_C
379536,0,EWR_Terminal_A
379537,0,EWR_Terminal_A
379538,3,LGA_Terminal_B
379539,3,LGA_Terminal_B
379540,0,EWR_Terminal_A
379541,0,EWR_Terminal_A
379542,0,EWR_Terminal_A
379543,4,LGA_Terminal_C
379544,3,LGA_Terminal_B
379545,0,EWR_Terminal_A
379546,0,EWR_Terminal_A
379547,3,LGA_Terminal_B
379548,3,LGA_Terminal_B
379549,3,LGA_Terminal_B
379550,3,LGA_Terminal_B
379551,0,EWR_Terminal_A
379552,3,LGA_Terminal_B
379553,3,LGA_Terminal_B
379554,3,LGA_Terminal_B
379555,0,EWR_Terminal_A
379556,3,LGA_Terminal_B
379557,3,LGA_Terminal_B
379558,4,LGA_Terminal_C
379559,4,LGA_Terminal_C
379560,3,LGA_Terminal_B
379561,3,LGA_Terminal_B
379562,4,LGA_Terminal_C
379563,3,LGA_Terminal_B
379564,3,LGA_Terminal_B
379565,3,LGA_Terminal_B
379566,0,EWR_Terminal_A
379567,3,LGA_Terminal_B
379568,0,EWR_Terminal_A
379569,0,EWR_Terminal_A
379570,0,EWR_Terminal_A
379571,0,EWR_Terminal_A
379572,0,EWR_Terminal_A
379573,3,LGA_Terminal_B
379574,3,LGA_Terminal_B
379575,3,LGA_Terminal_B
379576,0,EWR_Terminal_A
379577,0,EWR_Terminal_A
379578,3,LGA_Terminal_B
379579,3,LGA_Terminal_B
379580,3,LGA_Terminal_B
379581,3,LGA_Terminal_B
379582,3,LGA_Terminal_B
379583,0,EWR_Terminal_A
379584,0,EWR_Terminal_A
379585,3,LGA_Terminal_B
379586,3,LGA_Terminal_B
379587,0,EWR_Terminal_A
379588,4,LGA_Terminal_C
379589,3,LGA_Terminal_B
379590,3,LGA_Terminal_B
379591,0,EWR_Terminal_A
379592,0,EWR_Terminal_A
379593,4,LGA_Terminal_C
379594,3,LGA_Terminal_B
379595,0,EWR_Terminal_A
379596,0,EWR_Terminal_A
379597,3,LGA_Terminal_B
379598,3,LGA_Terminal_B
379599,0,EWR_Terminal_A
379600,3,LGA_Terminal_B
379601,4,LGA_Terminal_C
379602,4,LGA_Terminal_C
379603,0,EWR_Terminal_A
379604,0,EWR_Terminal_A
379605,0,EWR_Terminal_A
379606,0,EWR_Terminal_A
379607,0,EWR_Terminal_A
379608,0,EWR_Terminal_A
379609,0,EWR_Terminal_A
379610,3,LGA_Terminal_B
379611,3,LGA_Terminal_B
379612,3,LGA_Terminal_B
379613,4,LGA_Terminal_C
379614,3,LGA_Terminal_B
379615,0,EWR_Terminal_A
379616,0,EWR_Terminal_A
379617,0,EWR_Terminal_A
379618,0,EWR_Terminal_A
379619,3,LGA_Terminal_B
379620,3,LGA_Terminal_B
379621,0,EWR_Terminal_A
379622,0,EWR_Terminal_A
379623,3,LGA_Terminal_B
379624,3,LGA_Terminal_B
379625,3,LGA_Terminal_B
379626,0,EWR_Terminal_A
379627,0,EWR_Terminal_A
379628,3,LGA_Terminal_B
379629,0,EWR_Terminal_A
379630,3,LGA_Terminal_B
379631,3,LGA_Terminal_B
379632,4,LGA_Terminal_C
379633,4,LGA_Terminal_C
379634,4,LGA_Terminal_C
379635,0,EWR_Terminal_A
379636,0,EWR_Terminal_A
379637,3,LGA_Terminal_B
379638,3,LGA_Terminal_B
379639,0,EWR_Terminal_A
379640,0,EWR_Terminal_A
379641,3,LGA_Terminal_B
379642,3,LGA_Terminal_B
379643,0,EWR_Terminal_A
379644,0,EWR_Terminal_A
379645,4,LGA_Terminal_C
379646,0,EWR_Terminal_A
379647,3,LGA_Terminal_B
379648,3,LGA_Terminal_B
379649,3,LGA_Terminal_B
379650,0,EWR_Terminal_A
379651,3,LGA_Terminal_B
379652,3,LGA_Terminal_B
379653,3,LGA_Terminal_B
379654,3,LGA_Terminal_B
379655,3,LGA_Terminal_B
379656,3,LGA_Terminal_B
379657,0,EWR_Terminal_A
379658,4,LGA_Terminal_C
379659,0,EWR_Terminal_A
379660,3,LGA_Terminal_B
379661,0,EWR_Terminal_A
379662,3,LGA_Terminal_B
379663,3,LGA_Terminal_B
379664,3,LGA_Terminal_B
379665,3,LGA_Terminal_B
379666,3,LGA_Terminal_B
379667,0,EWR_Terminal_A
379668,3,LGA_Terminal_B
379669,0,EWR_Terminal_A
379670,4,LGA_Terminal_C
379671,0,EWR_Terminal_A
379672,0,EWR_Terminal_A
379673,0,EWR_Terminal_A
379674,3,LGA_Terminal_B
379675,3,LGA_Terminal_B
379676,3,LGA_Terminal_B
379677,0,EWR_Terminal_A
379678,0,EWR_Terminal_A
379679,0,EWR_Terminal_A
379680,0,EWR_Terminal_A
379681,0,EWR_Terminal_A
379682,3,LGA_Terminal_B
379683,0,EWR_Terminal_A
379684,3,LGA_Terminal_B
379685,0,EWR_Terminal_A
379686,3,LGA_Terminal_B
379687,0,EWR_Terminal_A
379688,0,EWR_Terminal_A
379689,4,LGA_Terminal_C
379690,0,EWR_Terminal_A
379691,0,EWR_Terminal_A
379692,3,LGA_Terminal_B
379693,3,LGA_Terminal_B
379694,3,LGA_Terminal_B
379695,4,LGA_Terminal_C
379696,0,EWR_Terminal_A
379697,3,LGA_Terminal_B
379698,3,LGA_Terminal_B
379699,3,LGA_Terminal_B
379700,0,EWR_Terminal_A
379701,3,LGA_Terminal_B
379702,3,LGA_Terminal_B
379703,0,EWR_Terminal_A
379704,0,EWR_Terminal_A
379705,3,LGA_Terminal_B
379706,4,LGA_Terminal_C
379707,4,LGA_Terminal_C
379708,4,LGA_Terminal_C
379709,0,EWR_Terminal_A
379710,3,LGA_Terminal_B
379711,0,EWR_Terminal_A
379712,3,LGA_Terminal_B
379713,3,LGA_Terminal_B
379714,4,LGA_Terminal_C
379715,0,EWR_Terminal_A
379716,0,EWR_Terminal_A
379717,0,EWR_Terminal_A
379718,3,LGA_Terminal_B
379719,3,LGA_Terminal_B
379720,0,EWR_Terminal_A
379721,0,EWR_Terminal_A
379722,3,LGA_Terminal_B
379723,3,LGA_Terminal_B
379724,0,EWR_Terminal_A
379725,0,EWR_Terminal_A
379726,4,LGA_Terminal_C
379727,0,EWR_Terminal_A
379728,0,EWR_Terminal_A
379729,0,EWR_Terminal_A
379730,0,EWR_Terminal_A
379731,0,EWR_Terminal_A
379732,3,LGA_Terminal_B
379733,3,LGA_Terminal_B
379734,0,EWR_Terminal_A
379735,3,LGA_Terminal_B
379736,0,EWR_Terminal_A
379737,0,EWR_Terminal_A
379738,0,EWR_Terminal_A
379739,3,LGA_Terminal_B
379740,3,LGA_Terminal_B
379741,4,LGA_Terminal_C
379742,3,LGA_Terminal_B
379743,3,LGA_Terminal_B
379744,3,LGA_Terminal_B
379745,0,EWR_Terminal_A
379746,4,LGA_Terminal_C
379747,3,LGA_Terminal_B
379748,3,LGA_Terminal_B
379749,3,LGA_Terminal_B
379750,3,LGA_Terminal_B
379751,3,LGA_Terminal_B
379752,0,EWR_Terminal_A
379753,0,EWR_Terminal_A
379754,0,EWR_Terminal_A
379755,4,LGA_Terminal_C
379756,4,LGA_Terminal_C
379757,3,LGA_Terminal_B
379758,3,LGA_Terminal_B
379759,0,EWR_Terminal_A
379760,0,EWR_Terminal_A
379761,0,EWR_Terminal_A
379762,4,LGA_Terminal_C
379763,4,LGA_Terminal_C
379764,0,EWR_Terminal_A
379765,3,LGA_Terminal_B
379766,4,LGA_Terminal_C
379767,0,EWR_Terminal_A
379768,3,LGA_Terminal_B
379769,4,LGA_Terminal_C
379770,0,EWR_Terminal_A
379771,4,LGA_Terminal_C
379772,4,LGA_Terminal_C
379773,4,LGA_Terminal_C
379774,3,LGA_Terminal_B
379775,3,LGA_Terminal_B
379776,3,LGA_Terminal_B
379777,0,EWR_Terminal_A
379778,0,EWR_Terminal_A
379779,3,LGA_Terminal_B
379780,0,EWR_Terminal_A
379781,0,EWR_Terminal_A
379782,0,EWR_Terminal_A
379783,3,LGA_Terminal_B
379784,3,LGA_Terminal_B
379785,0,EWR_Terminal_A
379786,3,LGA_Terminal_B
379787,4,LGA_Terminal_C
379788,0,EWR_Terminal_A
379789,0,EWR_Terminal_A
379790,3,LGA_Terminal_B
379791,3,LGA_Terminal_B
379792,4,LGA_Terminal_C
379793,0,EWR_Terminal_A
379794,4,LGA_Terminal_C
379795,4,LGA_Terminal_C
379796,4,LGA_Terminal_C
379797,3,LGA_Terminal_B
379798,3,LGA_Terminal_B
379799,3,LGA_Terminal_B
379800,0,EWR_Terminal_A
379801,3,LGA_Terminal_B
379802,3,LGA_Terminal_B
379803,3,LGA_Terminal_B
379804,3,LGA_Terminal_B
379805,3,LGA_Terminal_B
379806,0,EWR_Terminal_A
379807,0,EWR_Terminal_A
379808,4,LGA_Terminal_C
379809,0,EWR_Terminal_A
379810,0,EWR_Terminal_A
379811,0,EWR_Terminal_A
379812,0,EWR_Terminal_A
379813,3,LGA_Terminal_B
379814,0,EWR_Terminal_A
379815,0,EWR_Terminal_A
379816,3,LGA_Terminal_B
379817,0,EWR_Terminal_A
379818,3,LGA_Terminal_B
379819,3,LGA_Terminal_B
379820,3,LGA_Terminal_B
379821,3,LGA_Terminal_B
379822,0,EWR_Terminal_A
379823,4,LGA_Terminal_C
379824,3,LGA_Terminal_B
379825,0,EWR_Terminal_A
379826,0,EWR_Terminal_A
379827,0,EWR_Terminal_A
379828,3,LGA_Terminal_B
379829,3,LGA_Terminal_B
379830,3,LGA_Terminal_B
379831,4,LGA_Terminal_C
379832,0,EWR_Terminal_A
379833,3,LGA_Terminal_B
379834,1,EWR_Terminal_B
379835,4,LGA_Terminal_C
379836,4,LGA_Terminal_C
379837,0,EWR_Terminal_A
379838,3,LGA_Terminal_B
379839,3,LGA_Terminal_B
379840,3,LGA_Terminal_B
379841,3,LGA_Terminal_B
379842,3,LGA_Terminal_B
379843,3,LGA_Terminal_B
379844,0,EWR_Terminal_A
379845,0,EWR_Terminal_A
379846,4,LGA_Terminal_C
379847,3,LGA_Terminal_B
379848,3,LGA_Terminal_B
379849,0,EWR_Terminal_A
379850,3,LGA_Terminal_B
379851,0,EWR_Terminal_A
379852,0,EWR_Terminal_A
379853,0,EWR_Terminal_A
379854,3,LGA_Terminal_B
379855,3,LGA_Terminal_B
379856,0,EWR_Terminal_A
379857,0,EWR_Terminal_A
379858,3,LGA_Terminal_B
379859,0,EWR_Terminal_A
379860,0,EWR_Terminal_A
379861,0,EWR_Terminal_A
379862,0,EWR_Terminal_A
379863,3,LGA_Terminal_B
379864,0,EWR_Terminal_A
379865,0,EWR_Terminal_A
379866,0,EWR_Terminal_A
379867,3,LGA_Terminal_B
379868,0,EWR_Terminal_A
379869,0,EWR_Terminal_A
379870,0,EWR_Terminal_A
379871,3,LGA_Terminal_B
379872,3,LGA_Terminal_B
379873,0,EWR_Terminal_A
379874,0,EWR_Terminal_A
379875,3,LGA_Terminal_B
379876,3,LGA_Terminal_B
379877,3,LGA_Terminal_B
379878,0,EWR_Terminal_A
379879,0,EWR_Terminal_A
379880,3,LGA_Terminal_B
379881,3,LGA_Terminal_B
379882,3,LGA_Terminal_B
379883,0,EWR_Terminal_A
379884,0,EWR_Terminal_A
379885,0,EWR_Terminal_A
379886,3,LGA_Terminal_B
379887,3,LGA_Terminal_B
379888,0,EWR_Terminal_A
379889,3,LGA_Terminal_B
379890,0,EWR_Terminal_A
379891,3,LGA_Terminal_B
379892,3,LGA_Terminal_B
379893,1,EWR_Terminal_B
379894,0,EWR_Terminal_A
379895,0,EWR_Terminal_A
379896,3,LGA_Terminal_B
379897,3,LGA_Terminal_B
379898,3,LGA_Terminal_B
379899,0,EWR_Terminal_A
379900,0,EWR_Terminal_A
379901,0,EWR_Terminal_A
379902,0,EWR_Terminal_A
379903,0,EWR_Terminal_A
379904,0,EWR_Terminal_A
379905,0,EWR_Terminal_A
379906,3,LGA_Terminal_B
379907,3,LGA_Terminal_B
379908,0,EWR_Terminal_A
379909,0,EWR_Terminal_A
379910,3,LGA_Terminal_B
379911,3,LGA_Terminal_B
379912,4,LGA_Terminal_C
379913,0,EWR_Terminal_A
379914,3,LGA_Terminal_B
379915,0,EWR_Terminal_A
379916,0,EWR_Terminal_A
379917,0,EWR_Terminal_A
379918,0,EWR_Terminal_A
379919,0,EWR_Terminal_A
379920,4,LGA_Terminal_C
379921,4,LGA_Terminal_C
379922,4,LGA_Terminal_C
379923,3,LGA_Terminal_B
379924,3,LGA_Terminal_B
379925,3,LGA_Terminal_B
379926,3,LGA_Terminal_B
379927,3,LGA_Terminal_B
379928,3,LGA_Terminal_B
379929,3,LGA_Terminal_B
379930,3,LGA_Terminal_B
379931,3,LGA_Terminal_B
379932,3,LGA_Terminal_B
379933,0,EWR_Terminal_A
379934,0,EWR_Terminal_A
379935,3,LGA_Terminal_B
379936,3,LGA_Terminal_B
379937,0,EWR_Terminal_A
379938,3,LGA_Terminal_B
379939,3,LGA_Terminal_B
379940,3,LGA_Terminal_B
379941,3,LGA_Terminal_B
379942,0,EWR_Terminal_A
379943,3,LGA_Terminal_B
379944,3,LGA_Terminal_B
379945,3,LGA_Terminal_B
379946,3,LGA_Terminal_B
379947,3,LGA_Terminal_B
379948,0,EWR_Terminal_A
379949,0,EWR_Terminal_A
379950,3,LGA_Terminal_B
379951,0,EWR_Terminal_A
379952,3,LGA_Terminal_B
379953,0,EWR_Terminal_A
379954,3,LGA_Terminal_B
379955,3,LGA_Terminal_B
379956,0,EWR_Terminal_A
379957,0,EWR_Terminal_A
379958,3,LGA_Terminal_B
379959,3,LGA_Terminal_B
379960,0,EWR_Terminal_A
379961,3,LGA_Terminal_B
379962,4,LGA_Terminal_C
379963,0,EWR_Terminal_A
379964,3,LGA_Terminal_B
379965,4,LGA_Terminal_C
379966,0,EWR_Terminal_A
379967,0,EWR_Terminal_A
379968,0,EWR_Terminal_A
379969,3,LGA_Terminal_B
379970,3,LGA_Terminal_B
379971,3,LGA_Terminal_B
379972,1,EWR_Terminal_B
379973,0,EWR_Terminal_A
379974,4,LGA_Terminal_C
379975,4,LGA_Terminal_C
379976,3,LGA_Terminal_B
379977,3,LGA_Terminal_B
379978,3,LGA_Terminal_B
379979,3,LGA_Terminal_B
379980,3,LGA_Terminal_B
379981,3,LGA_Terminal_B
379982,3,LGA_Terminal_B
379983,3,LGA_Terminal_B
379984,3,LGA_Terminal_B
379985,4,LGA_Terminal_C
379986,4,LGA_Terminal_C
379987,4,LGA_Terminal_C
379988,3,LGA_Terminal_B
379989,0,EWR_Terminal_A
379990,0,EWR_Terminal_A
379991,3,LGA_Terminal_B
379992,4,LGA_Terminal_C
379993,0,EWR_Terminal_A
379994,0,EWR_Terminal_A
379995,3,LGA_Terminal_B
379996,3,LGA_Terminal_B
379997,0,EWR_Terminal_A
379998,0,EWR_Terminal_A
379999,0,EWR_Terminal_A
380000,1,EWR_Terminal_B
380001,0,EWR_Terminal_A
380002,0,EWR_Terminal_A
380003,3,LGA_Terminal_B
380004,3,LGA_Terminal_B
380005,3,LGA_Terminal_B
380006,3,LGA_Terminal_B
380007,3,LGA_Terminal_B
380008,0,EWR_Terminal_A
380009,0,EWR_Terminal_A
380010,3,LGA_Terminal_B
380011,4,LGA_Terminal_C
380012,4,LGA_Terminal_C
380013,0,EWR_Terminal_A
380014,0,EWR_Terminal_A
380015,3,LGA_Terminal_B
380016,3,LGA_Terminal_B
380017,0,EWR_Terminal_A
380018,0,EWR_Terminal_A
380019,4,LGA_Terminal_C
380020,3,LGA_Terminal_B
380021,3,LGA_Terminal_B
380022,4,LGA_Terminal_C
380023,3,LGA_Terminal_B
380024,3,LGA_Terminal_B
380025,3,LGA_Terminal_B
380026,3,LGA_Terminal_B
380027,0,EWR_Terminal_A
380028,0,EWR_Terminal_A
380029,3,LGA_Terminal_B
380030,0,EWR_Terminal_A
380031,3,LGA_Terminal_B
380032,0,EWR_Terminal_A
380033,3,LGA_Terminal_B
380034,0,EWR_Terminal_A
380035,3,LGA_Terminal_B
380036,3,LGA_Terminal_B
380037,3,LGA_Terminal_B
380038,0,EWR_Terminal_A
380039,3,LGA_Terminal_B
380040,3,LGA_Terminal_B
380041,1,EWR_Terminal_B
380042,4,LGA_Terminal_C
380043,3,LGA_Terminal_B
380044,3,LGA_Terminal_B
380045,0,EWR_Terminal_A
380046,3,LGA_Terminal_B
380047,0,EWR_Terminal_A
380048,3,LGA_Terminal_B
380049,3,LGA_Terminal_B
380050,3,LGA_Terminal_B
380051,3,LGA_Terminal_B
380052,4,LGA_Terminal_C
380053,4,LGA_Terminal_C
380054,3,LGA_Terminal_B
380055,0,EWR_Terminal_A
380056,3,LGA_Terminal_B
380057,0,EWR_Terminal_A
380058,0,EWR_Terminal_A
380059,0,EWR_Terminal_A
380060,0,EWR_Terminal_A
380061,3,LGA_Terminal_B
380062,3,LGA_Terminal_B
380063,3,LGA_Terminal_B
380064,0,EWR_Terminal_A
380065,0,EWR_Terminal_A
380066,0,EWR_Terminal_A
380067,0,EWR_Terminal_A
380068,3,LGA_Terminal_B
380069,4,LGA_Terminal_C
380070,3,LGA_Terminal_B
380071,0,EWR_Terminal_A
380072,0,EWR_Terminal_A
380073,0,EWR_Terminal_A
380074,3,LGA_Terminal_B
380075,3,LGA_Terminal_B
380076,0,EWR_Terminal_A
380077,3,LGA_Terminal_B
380078,4,LGA_Terminal_C
380079,4,LGA_Terminal_C
380080,0,EWR_Terminal_A
380081,3,LGA_Terminal_B
380082,3,LGA_Terminal_B
380083,3,LGA_Terminal_B
380084,0,EWR_Terminal_A
380085,0,EWR_Terminal_A
380086,0,EWR_Terminal_A
380087,3,LGA_Terminal_B
380088,0,EWR_Terminal_A
380089,0,EWR_Terminal_A
380090,0,EWR_Terminal_A
380091,0,EWR_Terminal_A
380092,0,EWR_Terminal_A
380093,3,LGA_Terminal_B
380094,3,LGA_Terminal_B
380095,3,LGA_Terminal_B
380096,0,EWR_Terminal_A
380097,0,EWR_Terminal_A
380098,4,LGA_Terminal_C
380099,4,LGA_Terminal_C
380100,4,LGA_Terminal_C
380101,0,EWR_Terminal_A
380102,4,LGA_Terminal_C
380103,4,LGA_Terminal_C
380104,3,LGA_Terminal_B
380105,3,LGA_Terminal_B
380106,0,EWR_Terminal_A
380107,0,EWR_Terminal_A
380108,3,LGA_Terminal_B
380109,3,LGA_Terminal_B
380110,4,LGA_Terminal_C
380111,0,EWR_Terminal_A
380112,0,EWR_Terminal_A
380113,0,EWR_Terminal_A
380114,3,LGA_Terminal_B
380115,3,LGA_Terminal_B
380116,0,EWR_Terminal_A
380117,0,EWR_Terminal_A
380118,3,LGA_Terminal_B
380119,0,EWR_Terminal_A
380120,3,LGA_Terminal_B
380121,0,EWR_Terminal_A
380122,3,LGA_Terminal_B
380123,0,EWR_Terminal_A
380124,0,EWR_Terminal_A
380125,3,LGA_Terminal_B
380126,3,LGA_Terminal_B
380127,3,LGA_Terminal_B
380128,0,EWR_Terminal_A
380129,4,LGA_Terminal_C
380130,3,LGA_Terminal_B
380131,3,LGA_Terminal_B
380132,3,LGA_Terminal_B
380133,3,LGA_Terminal_B
380134,3,LGA_Terminal_B
380135,0,EWR_Terminal_A
380136,0,EWR_Terminal_A
380137,4,LGA_Terminal_C
380138,0,EWR_Terminal_A
380139,0,EWR_Terminal_A
380140,0,EWR_Terminal_A
380141,3,LGA_Terminal_B
380142,0,EWR_Terminal_A
380143,0,EWR_Terminal_A
380144,1,EWR_Terminal_B
380145,4,LGA_Terminal_C
380146,3,LGA_Terminal_B
380147,4,LGA_Terminal_C
380148,4,LGA_Terminal_C
380149,0,EWR_Terminal_A
380150,0,EWR_Terminal_A
380151,0,EWR_Terminal_A
380152,3,LGA_Terminal_B
380153,3,LGA_Terminal_B
380154,0,EWR_Terminal_A
380155,0,EWR_Terminal_A
380156,0,EWR_Terminal_A
380157,3,LGA_Terminal_B
380158,0,EWR_Terminal_A
380159,4,LGA_Terminal_C
380160,0,EWR_Terminal_A
380161,0,EWR_Terminal_A
380162,0,EWR_Terminal_A
380163,0,EWR_Terminal_A
380164,0,EWR_Terminal_A
380165,0,EWR_Terminal_A
380166,3,LGA_Terminal_B
380167,3,LGA_Terminal_B
380168,3,LGA_Terminal_B
380169,3,LGA_Terminal_B
380170,3,LGA_Terminal_B
380171,0,EWR_Terminal_A
380172,4,LGA_Terminal_C
380173,0,EWR_Terminal_A
380174,0,EWR_Terminal_A
380175,3,LGA_Terminal_B
380176,0,EWR_Terminal_A
380177,0,EWR_Terminal_A
380178,4,LGA_Terminal_C
380179,4,LGA_Terminal_C
380180,3,LGA_Terminal_B
380181,3,LGA_Terminal_B
380182,0,EWR_Terminal_A
380183,3,LGA_Terminal_B
380184,0,EWR_Terminal_A
380185,3,LGA_Terminal_B
380186,1,EWR_Terminal_B
380187,4,LGA_Terminal_C
380188,4,LGA_Terminal_C
380189,4,LGA_Terminal_C
380190,4,LGA_Terminal_C
380191,3,LGA_Terminal_B
380192,0,EWR_Terminal_A
380193,3,LGA_Terminal_B
380194,3,LGA_Terminal_B
380195,3,LGA_Terminal_B
380196,0,EWR_Terminal_A
380197,0,EWR_Terminal_A
380198,3,LGA_Terminal_B
380199,3,LGA_Terminal_B
380200,3,LGA_Terminal_B
380201,0,EWR_Terminal_A
380202,3,LGA_Terminal_B
380203,0,EWR_Terminal_A
380204,3,LGA_Terminal_B
380205,0,EWR_Terminal_A
380206,3,LGA_Terminal_B
380207,0,EWR_Terminal_A
380208,0,EWR_Terminal_A
380209,0,EWR_Terminal_A
380210,0,EWR_Terminal_A
380211,3,LGA_Terminal_B
380212,3,LGA_Terminal_B
380213,0,EWR_Terminal_A
380214,4,LGA_Terminal_C
380215,0,EWR_Terminal_A
380216,0,EWR_Terminal_A
380217,0,EWR_Terminal_A
380218,0,EWR_Terminal_A
380219,0,EWR_Terminal_A
380220,0,EWR_Terminal_A
380221,3,LGA_Terminal_B
380222,4,LGA_Terminal_C
380223,3,LGA_Terminal_B
380224,3,LGA_Terminal_B
380225,0,EWR_Terminal_A
380226,3,LGA_Terminal_B
380227,4,LGA_Terminal_C
380228,3,LGA_Terminal_B
380229,4,LGA_Terminal_C
380230,4,LGA_Terminal_C
380231,4,LGA_Terminal_C
380232,3,LGA_Terminal_B
380233,3,LGA_Terminal_B
380234,3,LGA_Terminal_B
380235,3,LGA_Terminal_B
380236,0,EWR_Terminal_A
380237,0,EWR_Terminal_A
380238,3,LGA_Terminal_B
380239,0,EWR_Terminal_A
380240,3,LGA_Terminal_B
380241,3,LGA_Terminal_B
380242,0,EWR_Terminal_A
380243,3,LGA_Terminal_B
380244,0,EWR_Terminal_A
380245,3,LGA_Terminal_B
380246,4,LGA_Terminal_C
380247,3,LGA_Terminal_B
380248,3,LGA_Terminal_B
380249,0,EWR_Terminal_A
380250,0,EWR_Terminal_A
380251,0,EWR_Terminal_A
380252,0,EWR_Terminal_A
380253,0,EWR_Terminal_A
380254,0,EWR_Terminal_A
380255,3,LGA_Terminal_B
380256,3,LGA_Terminal_B
